GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - With a disability:,Margin of Error; Total: - With a disability:,Estimate; Total: - With a disability: - Male,Margin of Error; Total: - With a disability: - Male,Estimate; Total: - With a disability: - Female,Margin of Error; Total: - With a disability: - Female,Estimate; Total: - No disability:,Margin of Error; Total: - No disability:,Estimate; Total: - No disability: - Male,Margin of Error; Total: - No disability: - Male,Estimate; Total: - No disability: - Female,Margin of Error; Total: - No disability: - Female
8600000US53213,53213,ZCTA5 53213,41897,1399,38125,12131,31328,22866,39598,8320,42012,1403,46985,3367,39177,2902
8600000US53214,53214,ZCTA5 53214,30262,892,23453,4641,26875,6757,19688,4341,30672,789,33192,2318,27216,1861
8600000US53215,53215,ZCTA5 53215,21516,509,17117,2382,20256,3032,11397,2266,21739,522,24482,1205,18438,1172
8600000US53216,53216,ZCTA5 53216,24513,1797,13111,2934,13500,13173,13000,3322,25281,1460,27137,2947,22838,2775
8600000US53217,53217,ZCTA5 53217,51690,2349,20417,5716,15114,9261,34583,27205,53095,2674,69983,5067,38216,3092
8600000US53218,53218,ZCTA5 53218,23054,1657,16078,2092,15365,7555,16491,2291,24121,2071,26322,2277,22354,2013
8600000US53219,53219,ZCTA5 53219,32318,1472,30000,4896,31446,5544,26250,14235,32672,1974,35609,2680,30425,2499
8600000US53221,53221,ZCTA5 53221,30393,1277,22432,5071,22716,12939,22075,4465,31078,1201,35596,2667,27020,2418
8600000US53222,53222,ZCTA5 53222,35866,1866,21889,7915,17381,10650,25714,8531,36538,1657,40638,2709,31522,2020
8600000US53224,53224,ZCTA5 53224,30073,2481,22188,5386,22650,6991,21776,12451,30354,1632,33034,4868,25983,2244
8600000US53225,53225,ZCTA5 53225,25636,1533,17119,3015,16941,8003,17440,7019,26244,1519,30360,3094,24640,1339
8600000US53227,53227,ZCTA5 53227,34685,2517,16758,7086,20242,7839,11350,7304,35590,1877,41343,1187,30541,1643
8600000US53228,53228,ZCTA5 53228,38850,3671,19342,11393,21513,19314,17829,11367,39921,3313,42824,5985,34775,6643
8600000US53233,53233,ZCTA5 53233,5300,596,6958,3510,11917,4009,4193,1064,5254,606,6528,820,4401,549
8600000US53402,53402,ZCTA5 53402,33646,3545,24457,12946,20268,17036,28942,11652,35053,3341,41770,1804,29737,2293
8600000US53403,53403,ZCTA5 53403,26807,1343,17872,7915,16776,8307,20769,16040,27355,2338,32089,3283,24181,1894
8600000US53404,53404,ZCTA5 53404,24237,2063,19013,3419,25313,12453,11311,4786,24716,2067,29179,3020,18844,2295
8600000US53405,53405,ZCTA5 53405,30012,2573,26625,7693,36574,13534,21597,14915,30144,2500,37687,4544,25162,1527
8600000US53501,53501,ZCTA5 53501,46301,188,-,**,-,**,-,**,46301,188,-,**,-,**
8600000US53503,53503,ZCTA5 53503,33452,3347,25096,2843,30750,24040,23125,12703,35225,3535,42273,1995,27542,2782
8600000US53506,53506,ZCTA5 53506,23264,4107,13906,8064,11250,3571,16250,15336,24583,3251,31845,3092,18036,5387
8600000US53511,53511,ZCTA5 53511,24821,1187,16617,2827,24432,12661,14250,4691,25496,1135,30146,1523,22181,1226
8600000US53515,53515,ZCTA5 53515,34714,2993,30625,13082,40417,29807,30417,28658,35025,2882,41289,3123,27917,3811
